Date/Time (PST),""" - 2700' - Berne",""" - 3950' - Stevens Pass - Schmidt Haus",""" - 4800' - Stevens Pass - Brooks Precipitation"
2019-05-04 02:00,0.271,0.207,27.56
2019-05-04 01:00,0.402,0.208,27.02
2019-05-04 00:00,0.271,0.209,14.27
2019-05-03 23:00,0.271,0.211,16.01
2019-05-03 22:00,0.271,0.342,22.86
2019-05-03 21:00,0.271,0.211,35.95
2019-05-03 20:00,0.274,0.211,39.58
2019-05-03 19:00,0.276,0.211,43.54
2019-05-03 18:00,0.277,0.211,46.69
2019-05-03 17:00,0.277,0.277,47.5
2019-05-03 16:00,0.08,0.079,47.84
2019-05-03 15:00,0.277,0.211,48.1
2019-05-03 14:00,0.277,0.21,47.3
2019-05-03 13:00,0.277,0.078,47.37
2019-05-03 12:00,0.277,0.204,43.47
2019-05-03 11:00,0.342,0.073,39.45
2019-05-03 10:00,0.407,0.137,34.88
2019-05-03 09:00,0.205,0.204,31.73
2019-05-03 08:00,0.271,0.205,27.83
2019-05-03 07:00,0.14,0.203,16.35
2019-05-03 06:00,0.271,0.203,14.2
2019-05-03 05:00,0.14,0.203,14.6
2019-05-03 04:00,0.271,0.203,19.57
2019-05-03 03:00,0.271,0.071,25.14
2019-05-03 02:00,0.271,0.207,27.29
2019-05-03 01:00,0.271,0.207,28.36
2019-05-03 00:00,0.205,0.206,30.31
2019-05-02 23:00,0.271,0.207,36.56
2019-05-02 22:00,0.271,0.211,38.7
2019-05-02 21:00,0.271,0.211,41.93
2019-05-02 20:00,0.271,0.211,42.4
2019-05-02 19:00,0.205,0.211,44.01
2019-05-02 18:00,0.273,0.211,46.16
2019-05-02 17:00,0.276,0.211,45.42
2019-05-02 16:00,0.277,0.079,46.43
2019-05-02 15:00,0.277,0.211,46.69
2019-05-02 14:00,0.277,0.21,44.95
2019-05-02 13:00,0.342,0.205,44.35
2019-05-02 12:00,0.211,0.071,42.53
2019-05-02 11:00,0.276,0.203,40.25
2019-05-02 10:00,0.402,0.203,35.62
2019-05-02 09:00,0.205,0.071,31.72
2019-05-02 08:00,0.271,0.204,24.87
2019-05-02 07:00,0.271,0.204,17.35
2019-05-02 06:00,0.271,0.204,15.53
2019-05-02 05:00,0.271,0.209,18.69
2019-05-02 04:00,0.205,0.274,23.79
2019-05-02 03:00,0.271,0.208,31.32
2019-05-02 02:00,0.271,0.208,38.57
2019-05-02 01:00,0.271,0.208,44.68
2019-05-02 00:00,0.271,0.211,43.61
2019-05-01 23:00,0.271,0.211,44.88
2019-05-01 22:00,0.271,0.211,47.37
2019-05-01 21:00,0.271,0.211,48.31
2019-05-01 20:00,0.402,0.342,50.32
2019-05-01 19:00,0.273,0.211,51.26
2019-05-01 18:00,0.211,0.211,52.6
2019-05-01 17:00,0.277,0.211,54.21
2019-05-01 16:00,0.277,0.211,55.82
2019-05-01 15:00,0.277,0.211,57.9
2019-05-01 14:00,0.146,0.079,57.56
2019-05-01 13:00,0.277,0.21,58.57
2019-05-01 12:00,0.146,0.204,58.97
2019-05-01 11:00,0.211,0.335,59.77
2019-05-01 10:00,0.473,0.203,61.18
2019-05-01 09:00,0.275,-0.061,59.91
2019-05-01 08:00,0.268,0.005,59.91
2019-05-01 07:00,0.195,0.203,54.35
2019-05-01 06:00,0.26,0.203,54.75
2019-05-01 05:00,0.262,0.137,51.13
2019-05-01 04:00,0.261,0.203,52.6
2019-05-01 03:00,0.261,0.203,52.47
2019-05-01 02:00,0.261,0.203,53.41
2019-05-01 01:00,0.26,0.203,54.08
2019-05-01 00:00,0.265,0.206,54.48
2019-04-30 23:00,0.268,0.207,54.89
2019-04-30 22:00,0.205,0.277,56.09
2019-04-30 21:00,0.271,0.211,57.03
2019-04-30 20:00,0.271,0.211,57.7
2019-04-30 19:00,0.274,0.211,58.71
2019-04-30 18:00,0.211,0.211,60.25
2019-04-30 17:00,0.277,0.277,59.24
2019-04-30 16:00,0.277,0.211,61.66
2019-04-30 15:00,0.277,0.079,63.0
2019-04-30 14:00,0.146,0.342,61.79
2019-04-30 13:00,0.146,0.207,62.73
2019-04-30 12:00,0.146,0.205,64.33
2019-04-30 11:00,0.277,0.071,67.15
2019-04-30 10:00,0.015,0.071,64.47
2019-04-30 09:00,0.076,0.203,65.14
2019-04-30 08:00,0.263,0.071,67.69
2019-04-30 07:00,0.259,0.203,68.17
2019-04-30 06:00,0.324,0.203,64.09
2019-04-30 05:00,0.259,0.203,59.19
2019-04-30 04:00,0.259,0.269,60.33
2019-04-30 03:00,0.324,0.203,60.93
2019-04-30 02:00,0.259,0.335,60.13
2019-04-30 01:00,0.259,0.203,59.19
2019-04-30 00:00,0.262,0.203,59.19
2019-04-29 23:00,0.265,0.204,58.99
2019-04-29 22:00,0.139,0.205,61.2
2019-04-29 21:00,0.271,0.209,61.67
2019-04-29 20:00,0.402,0.211,61.87
2019-04-29 19:00,0.14,0.211,61.73
2019-04-29 18:00,0.205,0.342,62.4
2019-04-29 17:00,0.271,0.211,62.13
2019-04-29 16:00,0.208,0.277,62.94
2019-04-29 15:00,0.078,0.211,64.27
2019-04-29 14:00,0.211,0.21,63.87
2019-04-29 13:00,0.277,0.071,63.06
2019-04-29 12:00,0.211,0.137,67.02
2019-04-29 11:00,0.211,0.203,66.88
2019-04-29 10:00,0.276,0.335,65.41
2019-04-29 09:00,0.14,0.203,64.07
2019-04-29 08:00,0.266,0.071,60.72
2019-04-29 07:00,0.13,0.203,51.4
2019-04-29 06:00,0.262,0.203,44.41
2019-04-29 05:00,0.262,0.796,44.48
2019-04-29 04:00,0.396,0.796,80.4
2019-04-29 03:00,0.266,0.4,75.64
2019-04-29 02:00,0.269,0.4,86.5
2019-04-29 01:00,0.268,0.598,39.78
2019-04-29 00:00,0.466,0.664,43.74
2019-04-28 23:00,0.271,0.602,44.28
2019-04-28 22:00,0.205,0.801,44.14
2019-04-28 21:00,0.271,0.601,56.9
2019-04-28 20:00,0.14,0.407,79.94
2019-04-28 19:00,0.205,0.211,64.89
2019-04-28 18:00,0.271,0.079,66.7
2019-04-28 17:00,0.21,0.079,65.82
2019-04-28 16:00,0.277,0.079,67.5
2019-04-28 15:00,0.408,-0.12,68.64
2019-04-28 14:00,0.277,0.271,65.08
2019-04-28 13:00,0.146,0.006,64.88
2019-04-28 12:00,0.211,0.005,64.81
2019-04-28 11:00,0.211,-0.457,71.04
2019-04-28 10:00,0.143,-0.457,67.56
2019-04-28 09:00,0.205,0.005,67.03
2019-04-28 08:00,0.459,0.005,63.48
2019-04-28 07:00,0.259,0.203,57.37
2019-04-28 06:00,0.259,0.664,48.98
2019-04-28 05:00,0.259,4.026,39.57
2019-04-28 04:00,0.259,3.96,36.48
2019-04-28 03:00,0.259,3.96,38.5
2019-04-28 02:00,0.259,3.894,43.4
2019-04-28 01:00,0.261,3.763,47.9
2019-04-28 00:00,0.065,3.763,49.38
2019-04-27 23:00,0.263,2.84,51.93
2019-04-27 22:00,0.263,3.565,51.8
2019-04-27 21:00,0.263,3.565,52.87
2019-04-27 20:00,0.264,4.158,54.62
2019-04-27 19:00,0.262,4.026,58.78
2019-04-27 18:00,0.261,4.159,60.33
2019-04-27 17:00,0.267,4.159,60.26
2019-04-27 16:00,0.271,3.631,62.07
2019-04-27 15:00,0.271,3.103,62.47
2019-04-27 14:00,0.205,3.565,64.08
2019-04-27 13:00,0.336,3.894,62.88
2019-04-27 12:00,0.271,3.565,61.2
2019-04-27 11:00,0.203,3.235,55.83
2019-04-27 10:00,0.271,2.708,57.37
2019-04-27 09:00,0.199,3.103,59.19
2019-04-27 08:00,0.261,2.576,48.84
2019-04-27 07:00,0.262,2.708,49.65
2019-04-27 06:00,0.266,1.785,37.29
2019-04-27 05:00,0.202,0.994,33.73
2019-04-27 04:00,0.267,0.994,37.76
2019-04-27 03:00,0.073,0.73,36.82
2019-04-27 02:00,0.269,0.403,32.79
2019-04-27 01:00,0.075,0.204,37.69
2019-04-27 00:00,0.205,0.141,42.26
2019-04-26 23:00,0.271,0.21,35.88
2019-04-26 22:00,0.205,0.211,34.68
2019-04-26 21:00,0.206,0.079,48.78
2019-04-26 20:00,0.272,0.211,62.74
2019-04-26 19:00,0.209,0.211,67.57
2019-04-26 18:00,0.211,0.211,69.18
2019-04-26 17:00,0.211,0.079,70.38
2019-04-26 16:00,0.277,0.079,70.38
2019-04-26 15:00,0.211,0.079,71.52
2019-04-26 14:00,0.277,0.079,72.52
2019-04-26 13:00,0.408,0.013,73.73
2019-04-26 12:00,0.408,0.207,73.19
2019-04-26 11:00,0.408,0.007,73.32
2019-04-26 10:00,0.211,-0.061,74.13
2019-04-26 09:00,0.276,0.005,72.52
2019-04-26 08:00,0.205,0.071,70.11
2019-04-26 07:00,0.205,0.203,70.39
2019-04-26 06:00,0.271,0.071,60.39
2019-04-26 05:00,0.467,0.137,52.47
2019-04-26 04:00,0.271,0.203,52.87
2019-04-26 03:00,0.271,0.401,55.69
2019-04-26 02:00,0.271,0.205,53.54
2019-04-26 01:00,0.402,0.274,50.72
2019-04-26 00:00,0.205,0.21,
2019-04-25 23:00,0.402,0.277,53.94
2019-04-25 22:00,0.271,0.079,71.33
2019-04-25 21:00,0.271,0.277,74.28
2019-04-25 20:00,0.275,0.211,73.81
2019-04-25 19:00,0.211,0.079,75.08
2019-04-25 18:00,0.211,0.211,75.74
2019-04-25 17:00,0.08,0.079,76.28
2019-04-25 16:00,0.277,0.079,76.81
2019-04-25 15:00,0.146,-0.053,78.55
2019-04-25 14:00,0.277,0.211,79.08
2019-04-25 13:00,0.146,-0.054,79.82
2019-04-25 12:00,0.211,-0.125,79.76
2019-04-25 11:00,0.277,-0.061,80.4
2019-04-25 10:00,0.211,0.071,79.16
2019-04-25 09:00,0.14,0.071,78.56
2019-04-25 08:00,0.196,0.203,76.62
2019-04-25 07:00,0.259,0.203,75.08
2019-04-25 06:00,0.259,0.137,72.54
2019-04-25 05:00,0.259,0.203,69.46
2019-04-25 04:00,0.259,0.203,67.72
2019-04-25 03:00,0.262,0.203,65.97
2019-04-25 02:00,0.265,0.071,63.75
2019-04-25 01:00,0.271,0.203,62.01
2019-04-25 00:00,0.271,0.076,59.05
2019-04-24 23:00,0.271,0.209,55.83
2019-04-24 22:00,0.271,0.211,54.35
2019-04-24 21:00,0.009,0.211,57.3
2019-04-24 20:00,0.205,0.211,50.45
2019-04-24 19:00,0.144,0.211,76.43
2019-04-24 18:00,0.342,0.277,80.6
2019-04-24 17:00,0.146,0.013,83.0
2019-04-24 16:00,0.146,-0.119,82.7
2019-04-24 15:00,0.146,-0.054,82.7
2019-04-24 14:00,0.146,0.012,84.3
2019-04-24 13:00,0.146,0.013,82.8
2019-04-24 12:00,0.408,0.073,81.7
2019-04-24 11:00,0.08,0.008,81.6
2019-04-24 10:00,0.276,-0.061,80.0
2019-04-24 09:00,0.271,0.203,75.02
2019-04-24 08:00,0.205,0.203,73.08
2019-04-24 07:00,0.205,0.203,70.4
2019-04-24 06:00,0.271,0.203,72.82
2019-04-24 05:00,0.205,0.205,68.59
2019-04-24 04:00,0.205,0.203,71.21
2019-04-24 03:00,0.271,0.203,70.27
2019-04-24 02:00,0.271,0.203,51.26
2019-04-24 01:00,0.205,0.206,35.88
2019-04-24 00:00,0.075,0.207,74.29
2019-04-23 23:00,0.271,0.208,69.05
2019-04-23 22:00,0.205,0.079,68.38
2019-04-23 21:00,0.271,0.211,68.58
2019-04-23 20:00,0.205,0.211,68.11
2019-04-23 19:00,0.205,0.211,69.12
2019-04-23 18:00,0.206,0.079,71.6
2019-04-23 17:00,0.275,0.277,73.34
2019-04-23 16:00,0.211,0.211,79.38
2019-04-23 15:00,0.277,0.079,77.49
2019-04-23 14:00,0.146,0.211,76.15
2019-04-23 13:00,0.277,0.211,0.268
2019-04-23 12:00,0.277,0.21,0.267
2019-04-23 11:00,0.146,0.21,0.265
2019-04-23 10:00,0.146,0.207,0.255
2019-04-23 09:00,0.275,0.075,0.386
2019-04-23 08:00,0.14,0.205,0.247
2019-04-23 07:00,0.271,0.204,0.247
2019-04-23 06:00,0.205,0.205,0.247
2019-04-23 05:00,0.205,0.071,0.247
2019-04-23 04:00,0.402,0.534,0.247
2019-04-23 03:00,0.075,0.204,0.314
2019-04-23 02:00,0.271,0.203,0.381
2019-04-23 01:00,0.271,0.209,0.247
2019-04-23 00:00,0.271,0.209,0.247
2019-04-22 23:00,0.205,0.21,0.381
2019-04-22 22:00,0.336,0.079,0.314
2019-04-22 21:00,0.206,0.209,0.381
2019-04-22 20:00,0.205,0.211,0.246
2019-04-22 19:00,0.205,0.211,0.381
2019-04-22 18:00,0.205,0.211,0.381
2019-04-22 17:00,0.145,0.211,0.247
2019-04-22 16:00,0.277,0.211,0.254
2019-04-22 15:00,0.277,0.079,0.196
2019-04-22 14:00,0.277,0.211,0.271
2019-04-22 13:00,0.146,0.211,0.145
2019-04-22 12:00,0.146,0.078,0.218
2019-04-22 11:00,0.277,0.207,0.147
2019-04-22 10:00,0.146,-0.059,0.01
2019-04-22 09:00,0.271,0.071,0.138
2019-04-22 08:00,0.205,0.269,0.128
2019-04-22 07:00,0.271,0.071,0.114
2019-04-22 06:00,0.205,0.203,0.379
2019-04-22 05:00,0.204,0.071,0.238
2019-04-22 04:00,0.205,0.204,0.366
2019-04-22 03:00,0.205,0.206,0.491
2019-04-22 02:00,0.27,0.277,0.233
2019-04-22 01:00,0.271,0.211,0.373
2019-04-22 00:00,0.271,0.211,0.373
2019-04-21 23:00,0.271,0.211,0.373
2019-04-21 22:00,0.271,0.079,0.238
2019-04-21 21:00,0.271,0.211,0.239
2019-04-21 20:00,0.272,0.211,0.38
2019-04-21 19:00,0.408,0.211,0.247
2019-04-21 18:00,0.277,0.211,0.258
2019-04-21 17:00,0.146,0.211,0.272
2019-04-21 16:00,0.146,0.079,-0.124
2019-04-21 15:00,0.146,-0.053,-0.108
2019-04-21 14:00,0.342,-0.119,0.014
2019-04-21 13:00,0.146,-0.053,0.021
2019-04-21 12:00,0.146,0.206,0.01
2019-04-21 11:00,0.146,-0.125,0.128
2019-04-21 10:00,-0.05,0.073,0.258
2019-04-21 09:00,0.08,0.203,0.255
2019-04-21 08:00,0.272,0.205,0.112
2019-04-21 07:00,0.205,0.072,0.238
2019-04-21 06:00,0.271,0.203,0.238
2019-04-21 05:00,0.205,0.203,0.373
2019-04-21 04:00,0.271,0.204,0.373
2019-04-21 03:00,0.271,0.206,0.373
2019-04-21 02:00,0.205,0.207,0.238
2019-04-21 01:00,0.271,0.21,0.373
2019-04-21 00:00,0.271,0.078,0.373
2019-04-20 23:00,0.271,0.21,0.238
2019-04-20 22:00,0.009,0.211,0.373
2019-04-20 21:00,0.271,0.277,0.373
2019-04-20 20:00,0.206,0.211,0.238
2019-04-20 19:00,0.208,0.211,0.381
2019-04-20 18:00,0.211,0.211,0.247
2019-04-20 17:00,0.277,0.079,0.254
2019-04-20 16:00,0.146,0.079,0.255
2019-04-20 15:00,0.146,-0.053,0.255
2019-04-20 14:00,0.08,0.013,0.194
2019-04-20 13:00,-0.05,-0.185,0.134
2019-04-20 12:00,0.146,0.209,0.132
2019-04-20 11:00,0.146,0.073,0.279
2019-04-20 10:00,0.211,0.071,-0.001
2019-04-20 09:00,0.211,0.071,0.12
2019-04-20 08:00,0.205,0.137,0.247
2019-04-20 07:00,0.271,0.204,0.237
2019-04-20 06:00,0.271,0.203,0.37
2019-04-20 05:00,0.271,0.071,0.373
2019-04-20 04:00,0.205,0.204,0.371
2019-04-20 03:00,0.205,0.203,0.369
2019-04-20 02:00,0.271,0.206,0.372
2019-04-20 01:00,0.271,0.208,0.373
2019-04-20 00:00,0.205,0.211,0.373
2019-04-19 23:00,0.271,0.209,0.238
2019-04-19 22:00,0.402,0.209,0.238
2019-04-19 21:00,0.271,0.21,0.238
2019-04-19 20:00,0.206,0.079,0.239
2019-04-19 19:00,0.272,0.211,0.381
2019-04-19 18:00,0.272,0.211,0.247
2019-04-19 17:00,0.211,0.079,0.252
2019-04-19 16:00,0.277,0.211,0.255
2019-04-19 15:00,0.211,0.079,0.261
2019-04-19 14:00,0.211,0.211,0.263
2019-04-19 13:00,0.146,0.211,0.265
2019-04-19 12:00,0.277,0.342,0.267
2019-04-19 11:00,0.211,0.145,0.265
2019-04-19 10:00,0.342,0.277,0.402
2019-04-19 09:00,0.276,0.145,0.255
2019-04-19 08:00,0.274,0.211,0.255
2019-04-19 07:00,0.273,0.342,0.395
2019-04-19 06:00,0.274,0.21,0.402
2019-04-19 05:00,0.272,0.211,0.403
2019-04-19 04:00,0.209,0.21,0.402
2019-04-19 03:00,0.274,0.208,0.466
2019-04-19 02:00,0.207,0.208,0.263
2019-04-19 01:00,0.273,0.209,0.401
2019-04-19 00:00,0.273,0.079,0.336
2019-04-18 23:00,0.274,0.208,0.267
2019-04-18 22:00,0.273,0.211,0.334
2019-04-18 21:00,0.271,0.211,0.334
2019-04-18 20:00,0.209,0.211,0.397
2019-04-18 19:00,0.272,0.211,0.263
2019-04-18 18:00,0.277,0.211,0.398
2019-04-18 17:00,0.277,0.211,0.535
2019-04-18 16:00,0.277,0.013,0.398
2019-04-18 15:00,0.211,0.211,0.336
2019-04-18 14:00,0.146,0.211,0.337
2019-04-18 13:00,0.277,0.209,0.267
2019-04-18 12:00,0.277,0.012,0.334
2019-04-18 11:00,0.275,0.073,0.13
2019-04-18 10:00,0.01,0.205,0.263
2019-04-18 09:00,0.273,0.207,0.255
2019-04-18 08:00,0.206,0.208,0.389
2019-04-18 07:00,0.205,0.206,0.389
2019-04-18 06:00,0.402,0.205,0.255
2019-04-18 05:00,0.205,0.206,0.523
2019-04-18 04:00,0.205,0.205,0.448
2019-04-18 03:00,0.271,0.206,0.515
2019-04-18 02:00,0.271,0.207,0.649
2019-04-18 01:00,0.205,0.207,0.515
2019-04-18 00:00,0.271,0.21,0.649
2019-04-17 23:00,0.271,0.209,0.515
2019-04-17 22:00,0.205,0.211,0.507
2019-04-17 21:00,0.205,0.211,0.641
2019-04-17 20:00,0.272,0.211,0.514
2019-04-17 19:00,0.207,0.211,0.649
2019-04-17 18:00,0.277,0.211,0.522
2019-04-17 17:00,0.146,0.079,0.526
2019-04-17 16:00,0.277,0.079,0.731
2019-04-17 15:00,0.146,0.211,0.796
2019-04-17 14:00,0.146,0.079,1.133
2019-04-17 13:00,0.146,0.21,1.463
2019-04-17 12:00,0.277,0.074,1.865
2019-04-17 11:00,0.207,0.071,1.995
2019-04-17 10:00,0.207,0.071,2.326
2019-04-17 09:00,0.271,0.071,2.521
2019-04-17 08:00,0.205,0.203,2.649
2019-04-17 07:00,0.271,0.203,2.514
2019-04-17 06:00,0.205,0.203,2.379
2019-04-17 05:00,0.205,0.203,2.246
2019-04-17 04:00,0.009,0.203,1.842
2019-04-17 03:00,0.205,0.203,1.709
2019-04-17 02:00,0.271,0.204,1.44
2019-04-17 01:00,0.205,0.207,1.171
2019-04-17 00:00,0.205,0.207,0.633
2019-04-16 23:00,0.205,0.211,0.634
2019-04-16 22:00,0.271,0.207,0.502
2019-04-16 21:00,0.271,0.209,0.367
2019-04-16 20:00,0.271,0.209,0.504
2019-04-16 19:00,0.271,0.211,0.373
2019-04-16 18:00,0.271,0.277,0.373
2019-04-16 17:00,0.207,0.079,0.373
2019-04-16 16:00,0.211,0.211,0.374
2019-04-16 15:00,0.146,0.211,0.381
2019-04-16 14:00,0.277,0.211,0.257
2019-04-16 13:00,0.146,0.078,0.128
2019-04-16 12:00,0.277,0.076,0.26
2019-04-16 11:00,0.146,0.074,0.263
2019-04-16 10:00,0.209,0.071,0.406
2019-04-16 09:00,0.14,-0.193,0.069
2019-04-16 08:00,0.198,0.137,-0.282
2019-04-16 07:00,0.262,0.203,-0.164
2019-04-16 06:00,0.262,0.203,0.215
2019-04-16 05:00,0.26,0.203,0.349
2019-04-16 04:00,0.259,0.335,0.617
2019-04-16 03:00,0.261,0.203,0.483
2019-04-16 02:00,0.262,0.335,0.483
2019-04-16 01:00,0.067,0.203,0.483
2019-04-16 00:00,0.269,0.073,0.485
2019-04-15 23:00,0.271,0.203,0.354
2019-04-15 22:00,0.271,0.208,0.619
2019-04-15 21:00,0.271,0.208,0.491
2019-04-15 20:00,0.205,0.211,0.222
2019-04-15 19:00,0.273,0.145,0.366
2019-04-15 18:00,0.274,0.211,0.512
2019-04-15 17:00,0.211,0.211,0.381
2019-04-15 16:00,0.211,0.211,0.258
2019-04-15 15:00,0.146,0.013,0.407
2019-04-15 14:00,0.146,0.009,0.546
2019-04-15 13:00,0.146,0.137,0.547
2019-04-15 12:00,0.146,0.203,0.949
2019-04-15 11:00,0.211,0.071,1.344
2019-04-15 10:00,0.272,0.071,1.605
2019-04-15 09:00,-0.056,0.005,2.2
2019-04-15 08:00,0.199,0.203,1.913
2019-04-15 07:00,0.195,0.203,2.362
2019-04-15 06:00,0.261,0.269,2.557
2019-04-15 05:00,0.264,0.73,2.625
2019-04-15 04:00,0.396,0.73,2.557
2019-04-15 03:00,0.2,0.73,2.222
2019-04-15 02:00,0.266,0.796,2.564
2019-04-15 01:00,0.265,0.73,2.699
2019-04-15 00:00,0.265,0.598,2.901
2019-04-14 23:00,0.265,0.598,2.767
2019-04-14 22:00,0.268,0.335,46.76
2019-04-14 21:00,0.27,0.598,2.767
2019-04-14 20:00,0.271,0.401,2.634
2019-04-14 19:00,0.205,0.336,2.499
2019-04-14 18:00,0.205,0.204,2.506
2019-04-14 17:00,0.205,0.073,2.379
2019-04-14 16:00,0.271,0.074,1.842
2019-04-14 15:00,0.271,0.072,1.984
2019-04-14 14:00,0.271,0.005,1.983
2019-04-14 13:00,0.205,0.071,1.984
2019-04-14 12:00,0.205,0.071,1.984
2019-04-14 11:00,0.205,0.071,1.983
2019-04-14 10:00,0.14,0.071,2.108
2019-04-14 09:00,0.205,0.005,2.103
2019-04-14 08:00,0.202,0.071,2.103
2019-04-14 07:00,0.069,0.203,1.695
2019-04-14 06:00,0.265,4.026,1.289
2019-04-14 05:00,0.33,2.576,1.019
2019-04-14 04:00,0.266,3.697,0.349
2019-04-14 03:00,0.267,3.565,0.348
2019-04-14 02:00,0.267,3.367,7.2
2019-04-14 01:00,0.267,2.971,6.662
2019-04-14 00:00,0.269,2.708,6.797
2019-04-13 23:00,0.269,2.774,6.931
2019-04-13 22:00,0.139,2.444,6.662
2019-04-13 21:00,0.009,2.378,6.798
2019-04-13 20:00,0.205,2.445,6.803
2019-04-13 19:00,0.271,2.18,6.943
2019-04-13 18:00,0.205,2.18,6.542
2019-04-13 17:00,0.271,1.983,5.741
2019-04-13 16:00,0.271,2.18,4.937
2019-04-13 15:00,0.14,2.378,4.803
2019-04-13 14:00,0.205,2.576,5.34
2019-04-13 13:00,0.205,2.708,5.07
2019-04-13 12:00,0.271,2.576,5.065
2019-04-13 11:00,0.075,2.181,4.259
2019-04-13 10:00,0.271,1.589,3.185
2019-04-13 09:00,0.075,1.39,2.788
2019-04-13 08:00,0.205,1.192,2.375
2019-04-13 07:00,0.205,0.203,1.702
2019-04-13 06:00,0.271,0.335,0.898
2019-04-13 05:00,0.205,0.203,0.499
2019-04-13 04:00,0.271,0.203,0.499
2019-04-13 03:00,0.205,0.203,0.499
2019-04-13 02:00,0.009,0.204,0.365
2019-04-13 01:00,0.205,0.204,0.365
2019-04-13 00:00,0.205,0.203,0.499
2019-04-12 23:00,0.336,0.206,0.499
2019-04-12 22:00,0.205,0.206,0.499
2019-04-12 21:00,0.271,0.209,0.499
2019-04-12 20:00,0.205,0.21,0.367
2019-04-12 19:00,0.205,0.211,0.373
2019-04-12 18:00,0.274,0.079,0.37
2019-04-12 17:00,0.207,0.211,0.373
2019-04-12 16:00,0.34,0.079,0.245
2019-04-12 15:00,0.277,0.013,0.246
2019-04-12 14:00,0.277,-0.119,0.373
2019-04-12 13:00,0.473,0.074,0.38
2019-04-12 12:00,0.277,0.072,0.246
2019-04-12 11:00,0.407,0.137,0.246
2019-04-12 10:00,0.143,0.005,0.247
2019-04-12 09:00,0.205,0.203,0.112
2019-04-12 08:00,0.205,0.203,0.373
2019-04-12 07:00,0.205,0.071,0.298
2019-04-12 06:00,0.205,1.653,0.23
2019-04-12 05:00,0.271,1.785,0.365
2019-04-12 04:00,0.271,1.785,0.499
2019-04-12 03:00,0.075,1.521,0.499
2019-04-12 02:00,0.336,1.257,0.499
2019-04-12 01:00,0.271,0.401,0.23
2019-04-12 00:00,0.009,0.401,0.231
2019-04-11 23:00,0.271,0.337,0.499
2019-04-11 22:00,0.205,0.206,0.365
2019-04-11 21:00,0.205,0.208,0.233
2019-04-11 20:00,0.205,0.209,0.234
2019-04-11 19:00,0.271,0.342,0.237
2019-04-11 18:00,0.205,0.211,0.238
2019-04-11 17:00,0.207,0.145,0.238
2019-04-11 16:00,0.21,0.21,0.241
2019-04-11 15:00,0.209,0.078,0.247
2019-04-11 14:00,0.276,0.274,0.381
2019-04-11 13:00,0.276,0.207,0.381
2019-04-11 12:00,0.207,0.598,0.38
2019-04-11 11:00,0.077,0.071,0.239
2019-04-11 10:00,0.271,0.203,0.106
2019-04-11 09:00,0.205,0.203,0.103
2019-04-11 08:00,0.14,0.005,0.364
2019-04-11 07:00,0.205,0.203,0.491
2019-04-11 06:00,0.401,0.071,0.349
2019-04-11 05:00,-0.058,9.56,0.35
2019-04-11 04:00,0.271,9.56,0.351
2019-04-11 03:00,0.271,9.7,11.64
2019-04-11 02:00,0.271,9.7,11.5
2019-04-11 01:00,0.205,9.56,10.5
2019-04-11 00:00,0.271,9.43,11.64
2019-04-10 23:00,0.205,9.43,11.91
2019-04-10 22:00,0.009,9.3,11.3
2019-04-10 21:00,0.205,9.17,11.64
2019-04-10 20:00,0.205,9.43,11.64
2019-04-10 19:00,0.205,8.38,11.24
2019-04-10 18:00,0.271,7.85,9.76
2019-04-10 17:00,0.271,6.004,7.885
2019-04-10 16:00,0.205,4.554,4.931
2019-04-10 15:00,0.205,2.975,4.663
2019-04-10 14:00,0.271,1.259,3.188
2019-04-10 13:00,0.271,0.204,1.849
2019-04-10 12:00,0.271,0.071,0.909
2019-04-10 11:00,0.206,0.071,0.373
2019-04-10 10:00,0.205,0.071,0.104
2019-04-10 09:00,0.205,0.071,-0.032
2019-04-10 08:00,0.271,0.203,0.23
2019-04-10 07:00,0.271,0.335,0.216
2019-04-10 06:00,0.009,0.203,0.349
2019-04-10 05:00,0.271,1.126,0.349
2019-04-10 04:00,0.271,1.126,3.036
2019-04-10 03:00,0.205,0.862,3.035
2019-04-10 02:00,0.205,0.862,3.035
2019-04-10 01:00,0.271,0.862,3.042
2019-04-10 00:00,0.271,0.73,2.773
2019-04-09 23:00,0.205,0.4,2.64
2019-04-09 22:00,0.205,0.4,2.506
2019-04-09 21:00,0.271,0.335,2.237
2019-04-09 20:00,0.205,0.335,2.103
2019-04-09 19:00,0.271,0.206,2.104
2019-04-09 18:00,0.271,0.204,2.11
2019-04-09 17:00,0.271,0.205,1.977
2019-04-09 16:00,0.205,0.208,1.581
2019-04-09 15:00,0.205,0.204,1.447
2019-04-09 14:00,0.205,0.404,1.581
2019-04-09 13:00,0.271,0.335,1.447
2019-04-09 12:00,0.207,0.4,1.313
2019-04-09 11:00,0.271,0.401,1.178
2019-04-09 10:00,0.205,0.203,1.044
2019-04-09 09:00,0.271,0.4,0.902
2019-04-09 08:00,0.205,0.4,0.902
2019-04-09 07:00,0.271,0.335,0.633
2019-04-09 06:00,0.205,0.203,0.499
2019-04-09 05:00,0.205,0.203,0.499
2019-04-09 04:00,0.075,0.203,1.708
2019-04-09 03:00,0.205,0.206,1.708
2019-04-09 02:00,0.271,0.203,1.171
2019-04-09 01:00,0.205,0.203,1.442
2019-04-09 00:00,0.205,0.205,1.441
2019-04-08 23:00,0.271,0.27,1.307
